unit_id	artifact	family	json_pointer	unit_kind	authored_identity	loader	runtime_producer	player_consumer	current_reachability	executable_witness	failure_or_limit	verdict	authority_route
balance/routes/phase0.json#/gates/3/routes/4	balance/routes/phase0.json	routes	/gates/3/routes/4	object_record	route_id:route.nonprofit_wrapper_zip	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/4/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/4/predicate/0	object_record	structure_id:structure.nonprofit	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/4/effect	balance/routes/phase0.json	routes	/gates/3/routes/4/effect	nested_object	object:/gates/3/routes/4/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/5	balance/routes/phase0.json	routes	/gates/3/routes/5	object_record	route_id:route.offset_warp	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/5/predicate/0	balance/routes/phase0.json	routes	/gates/3/routes/5/predicate/0	object_record	structure_id:structure.nonprofit	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/5/predicate/1	balance/routes/phase0.json	routes	/gates/3/routes/5/predicate/1	object_record	meter_id:planet.offset_coverage	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/3/routes/5/effect	balance/routes/phase0.json	routes	/gates/3/routes/5/effect	nested_object	object:/gates/3/routes/5/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/4	balance/routes/phase0.json	routes	/gates/4	object_record	gate_id:gate.t7_to_t8	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/4/requirement/0	balance/routes/phase0.json	routes	/gates/4/requirement/0	object_record	resource_id:company.cash	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/4/routes/0	balance/routes/phase0.json	routes	/gates/4/routes/0	object_record	route_id:route.sovereign_ai_early_warp	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/4/routes/0/predicate/0	balance/routes/phase0.json	routes	/gates/4/routes/0/predicate/0	object_record	structure_id:structure.corporation	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/4/routes/0/predicate/1	balance/routes/phase0.json	routes	/gates/4/routes/0/predicate/1	object_record	trait_id:trait.sovereign_compute	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/routes/phase0.json#/gates/4/routes/0/effect	balance/routes/phase0.json	routes	/gates/4/routes/0/effect	nested_object	object:/gates/4/routes/0/effect	epochseed/replaycatalog + route catalog	gate/route evaluation and route projection backend	gate facts/timing only in mounted Game UI	registered row requires absent Tier-2-or-later workflow/content	route validator/projection tests only	Current T0-T1 game cannot reach this gate/route row	backend_registered_dormant	D-007 plus Route Registry/Game UI successors
balance/soul/first-content.json#/policy	balance/soul/first-content.json	soul	/policy	singleton_policy	object:/policy	epochseed/replaycatalog + Soul validator	Soul state/recovery coordinator	none mounted	backend policy/recovery activities active	cold authenticated Recovery lifecycle and Soul replay tests	No Soul debit content or mounted Recovery surface	backend_active	Soul ruling-author reconciliation plus Minigame/Game UI successor
balance/soul/first-content.json#/bands/0	balance/soul/first-content.json	soul	/bands/0	object_record	object:/bands/0	epochseed/replaycatalog + Soul validator	Soul state/recovery coordinator	none mounted	registered Soul row is unreachable from the default initial value because deploy-current debit_sources is empty	catalog and composed backend fixtures require seeded/non-default deficit state	No deploy-current debit can enter the band or make recovery eligible	backend_registered_dormant	Soul ruling-author reconciliation plus Minigame/Game UI successor
balance/soul/first-content.json#/bands/1	balance/soul/first-content.json	soul	/bands/1	object_record	object:/bands/1	epochseed/replaycatalog + Soul validator	Soul state/recovery coordinator	none mounted	registered Soul row is unreachable from the default initial value because deploy-current debit_sources is empty	catalog and composed backend fixtures require seeded/non-default deficit state	No deploy-current debit can enter the band or make recovery eligible	backend_registered_dormant	Soul ruling-author reconciliation plus Minigame/Game UI successor
